Date,Close,High,Low,Open,Volume,Returns,Log_Returns,SMA_10,SMA_20,SMA_50,EMA_12,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,Volume_SMA,Volume_Ratio,Volatility,High_Low_Ratio,Close_Open_Ratio,Close_Lag_1,Volume_Lag_1,Close_Lag_2,Volume_Lag_2,Close_Lag_3,Volume_Lag_3,Close_Lag_5,Volume_Lag_5,Close_Lag_10,Volume_Lag_10,Rolling_Mean_5,Rolling_Std_5,Target_Binary,Target_Multi
2025-09-16,237.9193572998047,240.98639147239973,236.09114297984144,236.9502954777413,63421100,0.006125886829152938,0.006107199861764178,235.3628402709961,232.1010009765625,221.8226870727539,233.75230037488936,60.91357904569894,3.7968421483613213,4.255508222507954,-0.45866607414663285,232.1010009765625,241.71112008151738,222.4908818716076,19.22023820990978,48645355.0,1.303744211549078,0.015067246227612343,0.020575242586880985,0.004089726160119632,236.47076416015625,42699500.0,233.84332275390625,55824200.0,229.80722045898438,50208600.0,234.123046875,66313900.0,229.49752807617188,44075600.0,232.92220458984374,4.702694616611401,1,3
2025-09-17,238.75856018066406,239.86748583209587,237.4997706474641,238.73857528095925,46508000,0.003527257682534257,0.003521051498746078,235.41479034423827,232.5220932006836,222.4064828491211,234.52252309966732,60.582677949947836,3.9150699589955593,4.187420569805475,-0.27235061080991585,232.5220932006836,242.53626597354858,222.50792042781862,20.028345545729962,49000625.0,0.9491307508832796,0.015054571687444033,0.009916776105703485,8.371039192677644e-05,237.9193572998047,63421100.0,236.47076416015625,42699500.0,233.84332275390625,55824200.0,226.5703582763672,83440800.0,238.2390594482422,66427800.0,235.35984497070314,3.6217395160653094,0,1
2025-09-18,237.64962768554688,240.9664044724694,236.4208079152849,239.737599946219,44249600,-0.004644576907642972,-0.004655396469492138,235.2249755859375,233.11501922607422,222.94554748535157,235.00363139210992,56.785714842331494,3.874620552229601,4.124860566290301,-0.25024001406069996,233.11501922607422,242.85156545435487,223.37847299779358,19.47309245656129,49099910.0,0.9012155012096763,0.014270711358443558,0.019127303507494385,-0.008709406706084203,238.75856018066406,46508000.0,237.9193572998047,63421100.0,236.47076416015625,42699500.0,229.80722045898438,50208600.0,239.5477752685547,47549400.0,236.92832641601564,1.9091087043778578,1,4
2025-09-19,245.26223754882812,246.06146581163878,239.9773675285625,240.99636870073516,163741300,0.03203291306373979,0.03153055905443974,235.80541229248047,234.1440216064453,223.61151733398438,236.5819209057185,64.39655356863648,4.406047922891446,4.18109803761053,0.22494988528091575,234.1440216064453,244.46076287512807,223.82728033776255,20.633482537365524,55755915.0,2.9367520916839047,0.015571014432134914,0.024806502394666575,0.017700967326151878,237.64962768554688,44249600.0,238.75856018066406,46508000.0,237.9193572998047,63421100.0,233.84332275390625,55824200.0,239.45787048339844,54870400.0,239.212109375,3.4798451235714434,1,4
2025-09-22,255.8319854736328,256.3914711896616,247.8797028858207,248.05953649140056,105517400,0.043095700465100695,0.04219292680949939,237.62364807128907,235.55865020751952,224.51382995605468,239.5435366427824,74.15688062838922,5.615367800768894,4.467951990242203,1.1474158105266907,235.55865020751952,249.2645107340976,221.85278968094144,27.411721053156157,58907895.0,1.7912267956612606,0.01774416961426529,0.033270930873177194,0.03133299808653676,245.26223754882812,163741300.0,237.64962768554688,44249600.0,238.75856018066406,46508000.0,236.47076416015625,42699500.0,237.64962768554688,48999500.0,243.0843536376953,7.78092568614512,0,1
2025-09-23,254.18359375,257.0907792625319,253.33442606621003,255.63220171436936,60275200,-0.00644325892472386,-0.006464106315850793,239.62970275878905,236.92082977294922,225.43386810302735,241.79589645637512,66.81415687126386,6.367352208038113,4.847832033801385,1.5195201742367281,236.92082977294922,252.32955716977705,221.5121023761214,30.817454793655656,60372500.0,0.9983883390616589,0.017862053698610394,0.014778110344983145,-0.005666766372367909,255.8319854736328,105517400.0,245.26223754882812,163741300.0,237.64962768554688,44249600.0,237.9193572998047,63421100.0,234.123046875,66313900.0,246.3372009277344,8.452545246430939,0,1
2025-09-24,252.06564331054688,255.4923293909784,250.79686899703333,254.9728287261993,42303700,-0.00833236483994404,-0.00836727303900431,242.17923126220703,238.06971588134766,226.301767578125,243.37588323314066,62.97907927548738,6.714998050950328,5.221265237231174,1.493732813719154,238.06971588134766,254.41725272221544,221.7221790404799,32.69507368173555,59758930.0,0.7079059146474008,0.018113246781471363,0.018627926964882812,-0.01140194204290801,254.18359375,60275200.0,255.8319854736328,105517400.0,245.26223754882812,163741300.0,238.75856018066406,46508000.0,226.5703582763672,83440800.0,248.99861755371094,7.512417201653118,1,4
2025-09-25,256.6212158203125,256.9209435623003,251.466224879955,252.96477212582877,55202100,0.018072960876120314,0.0179115863617917,244.86063079833986,239.38743743896484,227.2398226928711,245.41365477927832,66.28743352559977,7.274253449441801,5.6318628796732995,1.6423905697685015,239.38743743896484,257.26387842481796,221.51099645311172,35.752881971706245,60956060.0,0.905604791385795,0.018349891056956048,0.021255914733740135,0.014454359252303133,252.06564331054688,42303700.0,254.18359375,60275200.0,255.8319854736328,105517400.0,237.64962768554688,44249600.0,229.80722045898438,50208600.0,252.79293518066407,4.557023449633685,0,1
2025-09-26,255.2126007080078,257.3505275669758,253.5342198150173,253.8539172209246,46076300,-0.0054890828406448655,-0.005504203212560821,246.99755859375,240.53132858276368,228.15249969482423,246.9212024943421,66.79404382649743,7.51715087862371,6.008920479463382,1.508230399160328,240.53132858276368,259.4074899454685,221.65516722005884,37.75232272540967,61356140.0,0.7509647771192908,0.018493911430715732,0.014953445642461807,0.005352225807493796,256.6212158203125,55202100.0,252.06564331054688,42303700.0,254.18359375,60275200.0,245.26223754882812,163741300.0,233.84332275390625,55824200.0,254.7830078125,1.7611984502185782,0,1
2025-09-29,254.18359375,254.75304905914027,252.76497075706976,254.31347273152574,40127700,-0.004031959845059219,-0.004040110110226674,248.7688415527344,241.6447494506836,229.0214453125,248.03850447657192,70.14446163982655,7.539703570037716,6.315077097578249,1.2246264724594669,241.6447494506836,261.0019029878375,222.2875959135297,38.71430707430781,61391605.0,0.6536349717522453,0.01854282223803025,0.007821426523797841,-0.0005107042899879946,255.2126007080078,46076300.0,256.6212158203125,55202100.0,252.06564331054688,42303700.0,255.8319854736328,105517400.0,236.47076416015625,42699500.0,254.45332946777344,1.6675419000783855,0,2
2025-09-30,254.38340759277344,255.67215158054225,252.8648753735947,254.61318058017173,37704300,0.0007861004710238984,0.0007857916558778501,250.41524658203124,242.88904342651367,229.86844177246093,249.0146515639791,82.7683879893804,7.487390075611387,6.549539693184878,0.9378503824265092,242.88904342651367,262.1576445076476,223.62044234537976,38.537202162267846,61073040.0,0.6173640611307378,0.018226495994856207,0.011035610512150731,-0.0009024394843767388,254.18359375,40127700.0,255.2126007080078,46076300.0,256.6212158203125,55202100.0,254.18359375,60275200.0,237.9193572998047,63421100.0,254.49329223632813,1.661846153444725,1,3
2025-10-01,255.20260620117188,258.53938316103813,254.6831055272507,254.7929996074261,48713900,0.003220330351537015,0.0032151561931075237,252.05965118408204,243.73722076416016,230.69350311279297,249.96665130771962,81.72743313705665,7.426426513689648,6.7249170572858326,0.7015094564038158,243.73722076416016,263.6273853396944,223.84705618862588,39.780329151068514,60187345.0,0.8093711393981575,0.016513864817550135,0.015110651459208079,0.0016076053674036089,254.38340759277344,37704300.0,254.18359375,40127700.0,255.2126007080078,46076300.0,252.06564331054688,42303700.0,238.75856018066406,46508000.0,255.1206848144531,0.9602695336883198,1,3
2025-10-02,256.8809814453125,257.9299523535748,253.9038565188199,256.33149581258533,42630200,0.006576638338942287,0.006555106605745169,253.9827865600586,244.60388107299804,231.55712127685547,251.0304007619195,80.58357290326344,7.427918881930964,6.865517422214859,0.5624014597161047,244.60388107299804,265.2225928708475,223.98516927514856,41.23742359569894,59941385.0,0.7111981146248122,0.016522267522252398,0.0156730008274746,0.002143652425486258,255.20260620117188,48713900.0,254.38340759277344,37704300.0,254.18359375,40127700.0,256.6212158203125,55202100.0,237.64962768554688,44249600.0,255.17263793945312,1.063252745400065,1,3
2025-10-03,257.7701110839844,258.9889308017334,253.70406057825727,254.42336451804394,49155600,0.0034612513299712155,0.003455274986035184,255.23357391357422,245.51949310302734,232.4463055419922,252.06728451542105,79.64406916441202,7.415367188544764,6.97548737548084,0.4398798130639232,245.51949310302734,266.7920345436853,224.24695166236936,42.54508288131595,59655645.0,0.8239890793235074,0.016495594267251782,0.02050226149669554,0.013154242230387143,256.8809814453125,42630200.0,255.20260620117188,48713900.0,254.38340759277344,37704300.0,255.2126007080078,46076300.0,245.26223754882812,163741300.0,255.68414001464845,1.5779039460188968,0,1
2025-10-06,256.44140625,258.819106172963,254.80299514816292,257.7401350456914,44664100,-0.0051546117135026215,-0.005167942554398963,255.29451599121094,246.45908203125,233.30652069091798,252.74022919966353,75.86498890064618,7.215034083738658,7.023396717132405,0.19163736660625297,246.45908203125,267.92715722703497,224.99100683546507,42.936150391569896,59438875.0,0.7514290941744776,0.016417156208576658,0.015660930438374153,-0.005038907873083639,257.7701110839844,49155600.0,256.8809814453125,42630200.0,255.20260620117188,48713900.0,254.18359375,40127700.0,255.8319854736328,105517400.0,256.1357025146484,1.347348604971066,0,2
2025-10-07,256.23162841796875,257.15072039039774,255.18262697514498,256.56129542181253,31955800,-0.0008180341665524615,-0.0008183689390839821,255.49931945800782,247.56451110839845,234.1591473388672,253.27736948535056,74.83675540053,6.959120922902429,7.01054155828641,-0.05142063538398123,247.56451110839845,268.63110791855786,226.497914298239,42.13319362031885,57720970.0,0.5536254848108062,0.01586305643961233,0.00768091522269987,-0.001284944415726368,256.44140625,44664100.0,257.7701110839844,49155600.0,256.8809814453125,42630200.0,254.38340759277344,37704300.0,254.18359375,60275200.0,256.5053466796875,0.9376664245924199,1,3
2025-10-08,257.8100891113281,258.2696351050741,255.8619653198879,256.2715719294531,36496900,0.00616028826380699,0.006141391255695327,256.0737640380859,249.1264976501465,235.09882659912108,253.97471310224498,78.27922642199195,6.805230029718672,6.969479252572863,-0.16424922285419097,249.1264976501465,268.17479364723897,230.078201653054,38.09659199418496,55373775.0,0.6591008108080043,0.013274407837407746,0.00933892771025924,0.0060034640997892194,256.23162841796875,31955800.0,256.44140625,44664100.0,257.7701110839844,49155600.0,255.20260620117188,48713900.0,252.06564331054688,42303700.0,257.02684326171874,0.7352380445204069,0,0
2025-10-09,253.79396057128906,257.75013209688524,252.8948383011137,257.5603136690899,38322000,-0.01557785637436715,-0.015700466177770545,255.7910385131836,250.32583465576172,236.0024899291992,253.94690494848675,63.31048798893521,6.2867328363696515,6.832929969332221,-0.5461971329625692,250.32583465576172,267.14224932299464,233.50941998852878,33.63282933446587,54779445.0,0.6995689715366776,0.014018548895233407,0.019130848444313984,-0.014623188814095816,257.8100891113281,36496900.0,256.23162841796875,31955800.0,256.44140625,44664100.0,256.8809814453125,42630200.0,256.6212158203125,55202100.0,256.40943908691406,1.6345194380691874,0,0
2025-10-10,245.032470703125,256.13171175032437,243.76369637579657,254.69310389004832,61999100,-0.03452205816262133,-0.0351320237366643,254.7730255126953,250.88529205322266,236.76046112060547,252.57545051845923,32.144023081475936,5.1099368938481575,6.488331354235409,-1.378394460387251,250.88529205322266,266.0569256431295,235.71365846331585,30.343267179813637,55088190.0,1.1254517529074743,0.016237567816086918,0.050475005777958985,-0.03793048590390512,253.79396057128906,38322000.0,257.8100891113281,36496900.0,256.23162841796875,31955800.0,257.7701110839844,49155600.0,255.2126007080078,46076300.0,253.86191101074218,5.143469160046764,1,3
2025-10-13,247.42015075683594,249.44818352992385,245.32217845998096,249.13848619669534,38142900,0.009744341420789837,0.009697171504895576,254.0966812133789,251.43276138305663,237.66976806640625,251.78232600644384,39.084144749123155,4.3201830754296395,6.054701698474256,-1.7345186230446163,251.43276138305663,265.133178963839,237.73234380227424,27.400835161564743,54860360.0,0.6952725064144676,0.016198537277121127,0.016676107654618324,-0.00689710957986143,245.032470703125,61999100.0,253.79396057128906,38322000.0,257.8100891113281,36496900.0,256.44140625,44664100.0,254.18359375,40127700.0,252.0576599121094,5.576445313689374,0,2
2025-10-14,247.53004455566406,248.60900042906025,244.46301046499008,246.36117950382103,35478000,0.00044415864468594357,0.0004440600354328066,253.41134490966797,251.9132957458496,238.56191345214845,251.1281278329678,42.172403314058734,3.6609636851173377,5.575954095802873,-1.9149904106855349,251.9132957458496,264.221467547399,239.6051239443002,24.616343603098812,53463205.0,0.66359658011524,0.016179371493579894,0.016749441351705596,0.004744518004813737,247.42015075683594,38142900.0,245.032470703125,61999100.0,253.79396057128906,38322000.0,256.23162841796875,31955800.0,254.38340759277344,37704300.0,250.31734313964844,5.299074087322755,1,3
2025-10-15,249.09852600097656,251.5761352503302,247.2303418581919,249.24838988167792,33893600,0.006336529564029414,0.0063165381668474005,252.80093688964843,252.43029403686523,239.4940106201172,250.81588098242403,35.5248021506374,3.2278818999104715,5.106339656624392,-1.878457756713921,252.43029403686523,263.1821634799616,241.67842459376885,21.503738886192764,52832485.0,0.6415295438024541,0.01620454016266757,0.017446082326963482,-0.0006012631847792609,247.53004455566406,35478000.0,247.42015075683594,38142900.0,245.032470703125,61999100.0,257.8100891113281,36496900.0,255.20260620117188,48713900.0,248.5750305175781,3.2590931019231606,0,1
2025-10-16,247.21035766601562,248.79881419551728,244.8926123625184,248.00958596667436,39777000,-0.007580006053321764,-0.007608880303073058,251.83387451171876,252.90833053588867,240.18217864990234,250.2611844639997,34.88106598092098,2.7011647149804503,4.625304668295604,-1.9241399533151533,252.90833053588867,261.53292289562677,244.28373817615054,17.249184719476233,52608855.0,0.756089445398498,0.01628333675692254,0.015801125284063557,-0.00322257019842021,249.09852600097656,33893600.0,247.53004455566406,35478000.0,247.42015075683594,38142900.0,253.79396057128906,38322000.0,256.8809814453125,42630200.0,247.25830993652343,1.4528495303550835,1,4
2025-10-17,252.045654296875,253.13461023404025,247.03052706557392,247.77980070207627,49147000,0.019559441912186948,0.019370614298066767,251.2614288330078,253.24750137329102,240.83173736572266,250.5357185455926,46.46862054607942,2.6434337205314193,4.228930478742767,-1.585496758211348,253.24750137329102,261.10548830852616,245.38951443805587,15.715973870470293,46879140.0,1.0483767406995947,0.015284744783373386,0.024218164703115906,0.017216308927166645,247.21035766601562,39777000.0,249.09852600097656,33893600.0,247.53004455566406,35478000.0,245.032470703125,61999100.0,257.7701110839844,49155600.0,248.66094665527345,2.0353405083141034,1,4
2025-10-20,261.98602294921875,264.1239650925819,255.3824390623343,255.64218177653177,90483000,0.03943876231500254,0.03868091586874815,251.81589050292968,253.55520324707032,241.4940951538086,252.29730525636592,59.50061990617698,3.3610421647194926,4.055352815938113,-0.6943106512186201,253.55520324707032,262.27410462774947,244.8363018663912,17.437802761358256,46127420.0,1.9615881399826827,0.01477398857954568,0.03336638318274706,0.02481531462688115,252.045654296875,49147000.0,247.21035766601562,39777000.0,249.09852600097656,33893600.0,247.42015075683594,38142900.0,256.44140625,44664100.0,251.57412109375,6.126899729309579,1,3
2025-10-21,262.5155029296875,265.03308188579996,261.5764108568555,261.6263807259345,46695900,0.0020210237725979407,0.0020189842515379616,252.44427795410155,253.9717987060547,242.20520568847655,253.86933673831345,59.205227137228874,3.9272062471866604,4.029723502187823,-0.10251725500116216,253.9717987060547,263.5690840279048,244.3745133842046,19.194570643700217,45448455.0,1.0274474676861953,0.014661530902539964,0.01316749293039013,0.0033984424708470057,261.98602294921875,90483000.0,252.045654296875,49147000.0,247.21035766601562,39777000.0,247.53004455566406,35478000.0,256.23162841796875,31955800.0,254.5712127685547,7.221531867789951,0,0
2025-10-22,258.19970703125,262.5954395959732,255.18261234613632,262.3956210979312,45015300,-0.016440156296572916,-0.01657679531385159,252.48323974609374,254.27850189208985,242.78064819335938,254.5355479365436,51.5566114199054,3.9817475934358413,4.0201283204374265,-0.038380727001585235,254.27850189208985,264.0104125054516,244.5465912787281,19.463821226723496,45584035.0,0.9875233730405831,0.015060641418897808,0.02870966561143183,-0.015990793021333286,262.5155029296875,46695900.0,261.98602294921875,90483000.0,252.045654296875,49147000.0,249.09852600097656,33893600.0,257.8100891113281,36496900.0,256.3914489746094,6.6191287379694,1,3
2025-10-23,259.3285827636719,260.36758405794774,257.76012648314656,259.68824995662277,32754900,0.004372103072468825,0.004362573196799657,253.03670196533204,254.41387023925782,243.30513916015624,255.27293826952285,51.82925213003207,4.069156141448957,4.029933884639733,0.0392222568092242,254.41387023925782,264.3560336844032,244.47170679411244,19.884326890290765,44461675.0,0.7366996407580236,0.014561377297235837,0.01005464784102634,-0.0013849960212330423,258.19970703125,45015300.0,262.5155029296875,46695900.0,261.98602294921875,90483000.0,247.21035766601562,39777000.0,253.79396057128906,38322000.0,258.8150939941406,4.189734549284517,1,4
2025-10-24,262.56549072265625,263.87421967110856,258.9290010880386,260.93706434715574,38253700,0.012481878875396424,0.012404622431380775,254.79000396728514,254.78151473999023,243.90535766601562,256.3948698790806,56.87994163462811,4.349481352244879,4.093843378160763,0.2556379740841166,254.78151473999023,265.3707755652713,244.19225391470914,21.178521650562146,44070545.0,0.8680105952853544,0.014717843297385489,0.018834229012576198,0.006240686349310728,259.3285827636719,32754900.0,258.19970703125,45015300.0,262.5155029296875,46695900.0,252.045654296875,49147000.0,245.032470703125,61999100.0,260.9190612792969,2.020041614372057,1,4
2025-10-27,268.5496520996094,268.8593494221352,264.3936774471076,264.6234656652487,44888200,0.02279111912415832,0.022535281491603727,256.9029541015625,255.49981765747071,244.6490365600586,258.2648370274134,62.24913723724125,4.996911626075615,4.2744570277437335,0.7224545983318817,255.49981765747071,267.738789304507,243.2608460104344,24.477943294072617,44308570.0,1.0130816679482095,0.015391617717165395,0.016628850345228527,0.014836879354181398,262.56549072265625,38253700.0,259.3285827636719,32754900.0,258.19970703125,45015300.0,261.98602294921875,90483000.0,247.42015075683594,38142900.0,262.231787109375,4.024721606284188,0,2
2025-10-28,268.7394714355469,269.6286240979669,267.8902885694659,268.7294713644567,41534800,0.0007068314349076843,0.0007065817472201407,259.0238967895508,256.2176208496094,245.410498046875,259.8763197201136,61.17694092356897,5.462354988484179,4.512036619891823,0.950318368592356,256.2176208496094,269.79198725272323,242.64325444649552,27.148732806227713,44500095.0,0.9333642995593605,0.015392191436376434,0.006468478631796092,3.721240934019928e-05,268.5496520996094,44888200.0,262.56549072265625,38253700.0,259.3285827636719,32754900.0,262.5155029296875,46695900.0,247.53004455566406,35478000.0,263.47658081054686,4.982856606967151,1,3
2025-10-29,269.4388122558594,271.1471476128123,266.85129379808274,269.01920560410514,51086700,0.0026023003490212027,0.0025989202282576647,261.05792541503905,256.92943115234374,246.19253997802736,261.34747278566596,67.16356646945799,5.820557403518791,4.773740776617217,1.046816626901574,256.92943115234374,271.71838456708446,242.14047773760302,29.577906829481435,44618735.0,1.1449607435083042,0.015392052662814319,0.01594370825332408,0.0015597646674034831,268.7394714355469,41534800.0,268.5496520996094,44888200.0,262.56549072265625,38253700.0,258.19970703125,45015300.0,249.09852600097656,33893600.0,265.7244018554687,4.520916653104183,1,3
2025-10-30,271.13714599609375,273.87451306817263,268.2199910571769,271.72657092903916,69886500,0.006303226049785504,0.006283443804923906,263.4506042480469,257.6422393798828,247.09946075439453,262.8535766750627,83.89108076904486,6.170348797384975,5.053062380770768,1.1172864166142062,257.6422393798828,273.73788986828805,241.5465888914776,32.19130097681045,45981550.0,1.5198813437128587,0.015388671138616309,0.02085484078628306,-0.002169184010713964,269.4388122558594,51086700.0,268.7394714355469,41534800.0,268.5496520996094,44888200.0,259.3285827636719,32754900.0,247.21035766601562,39777000.0,268.08611450195315,3.2502928210899213,0,1
2025-10-31,270.108154296875,277.05143573891627,268.89933466249033,276.721738255342,86167100,-0.0037950967413132863,-0.003802316392924,265.25685424804686,258.25914154052737,248.0079800415039,263.9696657397069,80.53245303026507,6.291999710620075,5.30084984674063,0.9911498638794454,258.25914154052737,275.2938037270476,241.22447935400717,34.069324373040416,47832125.0,1.801448294425556,0.015458055222012157,0.030180877351321973,-0.023899762989940475,271.13714599609375,69886500.0,269.4388122558594,51086700.0,268.7394714355469,41534800.0,262.56549072265625,38253700.0,252.045654296875,49147000.0,269.5946472167969,1.0595537919632565,0,1
2025-11-03,268.7894287109375,270.5877038096653,265.9921525413924,270.15812755648943,50194600,-0.004882213161503057,-0.0048941700975957455,265.93719482421875,258.87654266357424,248.83298034667968,264.71116784757305,77.70837037381753,6.210409072132677,5.48276169181904,0.7276473803136367,258.87654266357424,276.51807710848533,241.23500821866315,35.283068889822175,48108650.0,1.0433591464320866,0.015451117236688943,0.017097217291291163,-0.005066287873444566,270.108154296875,86167100.0,271.13714599609375,69886500.0,269.4388122558594,51086700.0,268.5496520996094,44888200.0,261.98602294921875,90483000.0,269.6426025390625,1.0044252628766812,1,3
2025-11-04,269.7784729003906,271.22705027239556,267.36080327265466,268.0701070960229,49274800,0.0036796245826942187,0.0036728713253906245,266.6634918212891,259.5538848876953,249.68974975585937,265.49075334021074,77.36651041710837,6.154609002138727,5.617131153882978,0.5374778482557492,259.5538848876953,277.79780768385103,241.30996209153952,36.487845592311515,48974600.0,1.0061297080527458,0.015433504316703489,0.014331191655786472,0.006372832177650319,268.7894287109375,50194600.0,270.108154296875,86167100.0,271.13714599609375,69886500.0,268.7394714355469,41534800.0,262.5155029296875,46695900.0,269.85040283203125,0.8692511994498667,0,2
